Facility_Id,Facility_Name,City,State,Zip Code,Address,County,Latitude,Longitude,Industry_Type,Total
1001949,Cedar Rapids/Linn County Solid Waste Agency Site #2,MARION,IA,52302,1954 COUNTY HOME ROAD ,LINN,42.09,-91.56,Waste,49672.55
1005322,PINE LAKE CORN PROCESSORS,STEAMBOAT ROCK,IA,50672,33371 170TH ST,HARDIN,42.46,-93.06,Other,55102.59
1002610,DES MOINES COUNTY REGIONAL SOLID WASTE COMMISSION,WEST BURLINGTON,IA,52655,13758 WASHINGTON ROAD,DES MOINES,40.84,-91.19,Waste,55644.55
1007690,DICKINSON LANDFILL INC,SPIRIT LAKE,IA,51360,2575 190TH STREET,DICKINSON,43.37,-95.08,Waste,55741.45
1002806,Redfield UGS and Compressor Station,Redfield,IA,50233,24282 G. Ave.,DALLAS,41.68,-94.16,Petroleum and Natural Gas Systems,57147.69
1003146,Cargill Incorporated,IOWA FALLS,IA,50126,602 INDUSTRIAL RD.,HARDIN,42.51,-93.26,Other,57765.63
1002809,SIOUXLAND ENERGY COOPERATIVE,SIOUX CENTER,IA,51250,3890 GARFIELD AVENUE,SIOUX COUNTY,43.08,-96.23,Other,57861.93
1001766,Cedar Rapids/Linn County Solid Waste Agency Site #1,CEDAR RAPIDS,IA,52404,2250 A STREET SW,LINN,42.09,-91.56,Waste,58711.5
1002738,NORTHERN NATURAL GAS CO-OGDEN COMPRESSOR,OGDEN,IA,50212,608 210TH STREET,BOONE COUNTY,42.05,-94.05,Petroleum and Natural Gas Systems,61545.32
1006258,Cargill Incorporated,SIOUX CITY,IA,51102,1016 CLARK St.,WOODBURY COUNTY,42.5,-96.39,Other,63091.11
1002313,US GYPSUM - SPERRY PLANT,MEDIAPOLIS,IA,52637,13425 210TH STREET,DES MOINES,40.99,-91.19,Minerals,65153.7
1006749,LANDFILL OF NORTH IOWA,CLEAR LAKE,IA,50428,15942 KILLDEER AVE,CERRO GORDO,43.13,-93.3,Waste,67815.65
1002564,SCOTT AREA SANITARY LANDFILL,DAVENPORT,IA,52804,11555 110TH AVENUE,SCOTT COUNTY,41.47,-90.69,Waste,69418.35
1007727,METRO METHANE RECOVERY FACILITY,MITCHELLVILLE,IA,50169,12161 12TH AVE NE,POLK,41.6,-93.34,Waste,75774.22
1001865,SOUTHWEST IOWA RENEWABLE ENERGY,COUNCIL BLUFFS,IA,51503,10868 189TH ST,POTTAWATTAMIE COUNTY,41.17,-95.82,Other,75864.26
1002075,"NGPL Station 109 Harper, IA",HARPER,IA,52231,20743 285TH AVENUE,KEOKUK,41.36,-92.06,Petroleum and Natural Gas Systems,76813
1007529,Plymouth Energy LLC,Merrill,IA,51038,22234 K42,PLYMOUTH COUNTY,42.73,-96.25,Other,76946.76
1004331,GREEN PLAINS SUPERIOR LLC,SUPERIOR,IA,51363,1495 320TH AVE,EMMET,43.43,-94.95,Other,77005.76
1001559,ALLIANCE PIPELINE L.P. - MANCHESTER,MANCHESTER,IA,52057,1242 220TH STREET,DELAWARE COUNTY,42.47,-91.55,Petroleum and Natural Gas Systems,79420.95
1003990,Loess Hills Regional Sanitary Landfill,Malvern,IA,51551,59722 290th St.,MILLS,41.02,-95.64,Waste,80660.7
1006084,"Tall Corn Ethanol,LLC d/b/a Poet Biorefining-Coon Rapids",COON RAPIDS,IA,50058,1015 GRANT AVENUE (EAST ON HIGHWAY 141),GUTHRIE COUNTY,41.86,-94.64,Other,81231.04
1002413,"NGPL Station 107 Emerson, IA",Emerson,IA,51533,38605 Hutchings Ave.,MILLS,41.06,-95.45,Petroleum and Natural Gas Systems,81339.71
1005033,UNIVERSITY OF NORTHERN IOWA - POWER PLANT/MAIN CAMPUS,CEDAR FALLS,IA,50614,1901 W. 30th St,BLACK HAWK,42.51,-92.47,Other,82197.94
1006007,IOWA ETHANOL LLC D.B.A. POET Biorefining - Hanlontown,HANLONTOWN,IA,50444,3638 FIR AVE.,WORTH COUNTY,43.26,-93.39,Other,82300.84
1002246,MONSANTO CO,MUSCATINE,IA,52761,2500 WIGGINS RD,MUSCATINE COUNTY,41.35,-91.08,Chemicals,86036.62
1004490,VOYAGER ETHANOL LLC,EMMETSBURG,IA,50536,4724 380TH ST,PALO ALTO COUNTY,43.07,-94.68,Other,93040.5
1002138,CORN LP,GOLDFIELD,IA,50542,1303 HIGHWAY 3 EAST,WRIGHT COUNTY,42.73,-93.91,Other,94580.84
1007402,Bunge,Council Bluffs,IA,51503,19560 Bunge Avenue,POTTAWATTAMIE,41.16,-95.81,Other,96173.09
1009523,Otter Creek Ethanol dba Poet Biorefining Ashton,Ashton,IA,51232,4970 260th St,OSCEOLA COUNTY,43.28,-95.81,Other,96893.44
1006525,CARGILL INC-CEDAR RAPIDS,CEDAR RAPIDS,IA,52401,1710 16TH STREET SOUTHEAST,LINN COUNTY,41.97,-91.65,Other,99348.27
1003498,POET BIOREFINING,JEWELL,IA,50130,2601 320TH ST,HAMILTON COUNTY,42.33,-93.66,Other,105217.1
1005727,POET BIOREFINING-GOWRIE,GOWRIE,IA,50543,1562 320TH ST,WEBSTER COUNTY,42.32,-94.29,Other,106684.35
1004288,PINNACLE ETHANOL LLC d/b/a POET BIOREFINING - CORNING,CORNING,IA,50841,1680 BROOKS ROAD,ADAMS,40.97,-94.8,Other,109445.39
1002864,GUARDIAN INDUSTRIES,DEWITT,IA,52742,300 SOUTH 5TH AVENUE EAST,CLINTON COUNTY,41.81,-90.52,Minerals,114771.79
1001919,"AJINOMOTO HEARTLAND, INC.",EDDYVILLE,IA,52553,1116 Highway 137,WAPELLO,41.14,-92.65,Other,119425.6
1002632,INGREDION INCORPORATED,CEDAR RAPIDS,IA,52404,1001 1ST STREET SOUTHWEST,LINN COUNTY,41.97,-91.67,Other,121337.69
1006054,AG PROCESSING INC-EAGLE GROVE,EAGLE GROVE,IA,50533,500 NORTH COMMERCIAL AVENUE,WRIGHT COUNTY,42.67,-93.9,Other,129447.3
1000287,BLACK HAWK COUNTY SANITARY LANDFILL,WATERLOO,IA,50701,1509 EAST WASHBURN ROAD,BLACK HAWK COUNTY,42.41,-92.33,Waste,150792.25
1000034,ADM MILLING COMPANY,DES MOINES,IA,50313,1935 EAST EUCLID AVENUE,POLK,41.63,-93.58,Other,150870.24
1004790,UNIV OF IOWA MAIN PWR PLANT,IOWA CITY,IA,52242,207 BURLINGTON ST W,JOHNSON COUNTY,41.66,-91.54,Other,151234.38
1005306,Green Plains Lakota LLC,LAKOTA,IA,50451,1660 428TH STREET,KOSSUTH COUNTY,43.38,-94.15,Other,157044.01
1002995,"LITTLE SIOUX CORN PROCESSORS, LLLP",MARCUS,IA,51035,4808 F AVENUE,CHEROKEE COUNTY,42.82,-95.76,Other,167124.92
1003855,LOUIS DREYFUS COMMODITIES GRAND JUNCTION LLC,GRAND JUNCTION,IA,50107,1149 U AVENUE,GREENE COUNTY,42.06,-94.24,Other,171049.46
1002379,Valero Fort Dodge Plant,FORT DODGE,IA,50501,1930 HAYES AVE,WEBSTER COUNTY,42.51,-94.3,Other,179084.68
1002505,VALERO ALBERT CITY PLANT,ALBERT CITY,IA,50510,2356 510TH ST,BUENA VISTA COUNTY,42.78,-94.94,Other,182774.31
1001967,Valero Renewable Fuels LLC Charles City,CHARLES CITY,IA,50616,1787 QUARRY RD,FLOYD COUNTY,43.1,-92.74,Other,183295.46
1002690,Valero Hartley Plant,HARTLEY,IA,51346,3260 VAN BUREN AVE,O'BRIEN COUNTY,43.18,-95.51,Other,188575.64
1000223,Greater Des Moines Energy Center,PLEASANT HILL,IA,50317,4401A CARLISLE RD,Polk,41.56,-93.53,Power Plants,210378.22
1011065,"Cargill, Incorporated",Fort Dodge,IA,50501,1950 Harvest Avenue,WEBSTER COUNTY,42.51,-94.31,Other,212207.2
1005802,Ames,AMES,IA,50010,200 E 5TH ST,Story,42.02,-93.61,Power Plants,233517.52
1002641,IOWA STATE UNIVERSITY/ ISU HEATING PLANT,AMES,IA,50011,WALLACE ROAD,STORY,42.03,-93.64,Other,253122.94
1007937,ARCONIC INC DAVENPORT WORKS,BETTENDORF,IA,52722,4879 STATE STREET,SCOTT COUNTY,41.54,-90.47,Metals,253162.6
1005288,LINWOOD MINING & MINERALS CORPORATION,DAVENPORT,IA,52804,401 EAST FRONT STREET,SCOTT COUNTY,41.46,-90.68,Minerals,309567.11
1002147,SSAB Iowa Inc.,MUSCATINE,IA,52761,1770 BILL SHARP BOULEVARD,MUSCATINE COUNTY,41.49,-90.82,Metals,370927.8
1005352,LEHIGH CEMENT CO LLC,MASON CITY,IA,50401,700 25TH STREET NORTHWEST,CERRO GORDO,43.17,-93.21,Minerals,443711.44
1002927,EQUISTAR CHEMICALS LP,CLINTON,IA,52732,3400 ANAMOSA ROAD,CLINTON,41.81,-90.3,Chemicals,449726.08
1001293,ROQUETTE AMERICA INC,KEOKUK,IA,52632,1003 S. 5TH ST.,LEE,40.39,-91.4,Other,452012.97
1007881,CARGILL INC - EDDYVILLE,EDDYVILLE,IA,52553,1 CARGILL DR.,MAHASKA COUNTY,41.19,-92.74,Other,591132.19
1000317,Emery Station,CLEAR LAKE,IA,50428,11295 230TH ST,Cerro Gordo,43.09,-93.29,Power Plants,723842.22
1001548,Prairie Creek,CEDAR RAPIDS,IA,52404,3300 C ST SW,Linn,41.94,-91.64,Power Plants,917480.8
1007419,Lansing,LANSING,IA,52151,2320 POWER PLANT DRIVE,Allamakee,43.34,-91.17,Power Plants,1017424.94
1006077,Davenport Plant,BUFFALO,IA,52728,301 E FRONT ST,SCOTT,41.46,-90.7,Minerals,1135341.33
1001553,Burlington (IA),BURLINGTON,IA,52601,4282 SULLIVAN SLOUGH ROAD,Des Moines,40.74,-91.12,Power Plants,1169265.17
1001612,George Neal North,SERGEANT BLUFF,IA,51054,1151   260th ST,Woodbury,42.33,-96.38,Power Plants,1890497.52
1001117,George Neal South,SALIX,IA,51052,2761 PORT NEAL CIRCLE,Woodbury,42.3,-96.36,Power Plants,2647669.14
1001060,Louisa,MUSCATINE,IA,52761,8602 172 ST,Louisa,41.32,-91.09,Power Plants,3365273.32
1001050,Ottumwa,OTTUMWA,IA,52548,20775 POWER PLANT ROAD,Wapello,41.1,-92.56,Power Plants,4096269.87
1001551,Walter Scott Jr. Energy Center,COUNCIL BLUFFS,IA,51501,7215 NAVAJO ST,Pottawattamie,41.18,-95.84,Power Plants,8007066.69
1007342,NORTHWEST PIPELINE GP - BURLEY C/S,Murtaugh,ID,83344,359 S. 1300 W.,TWIN FALLS,42.48,-114.05,Petroleum and Natural Gas Systems,8614.63
1001124,Rathdrum Combustion Turbine Project,RATHDRUM,ID,83858,5999 W BOEKEL ROAD,Kootenai,47.8,-116.87,Power Plants,22989.26
1006355,BASIC AMERICAN FOODS,SHELLEY,ID,83274,434 SOUTH EMERSON AVENUE,BINGHAM COUNTY,43.38,-112.13,Other,24439.91
1004840,Milner Butte Landfill,Burley,ID,83318,1050 West 400 South,CASSIA COUNTY,42.46,-114.01,Waste,25544.9
1005200,NONPAREIL CORPORATION,BLACKFOOT,ID,83221,40 NORTH 400 WEST,BINGHAM,43.2,-112.38,Other,26794.5
1011964,Basic American Foods Rexburg,Rexburg,ID,83440,40 East 7'th North,MADISON,43.84,-111.78,Other,30970.73
1008930,ON Semiconductor,Pocatello,ID,83201,2300 Buckskin Rd,BANNOCK,42.87,-112.41,Other,33453.11
1011640,Sorrento Lactalis,Nampa,ID,83687,4912 E. Franklin Road,CANYON,43.61,-116.49,Other,35369.82
1002699,FORT HALL MINE LANDFILL,POCATELLO,ID,83204,1500 N FORT HALL MINE RD,BANNOCK,42.78,-112.37,Waste,35829.63
1000577,RUPERT COGEN PROJECT,RUPERT,ID,83350,811 SOUTH ONEIDA ST.,MINIDOKA COUNTY,42.61,-113.68,Power Plants,41283.34
1003405,BUSCH AGRICULTURAL RESOURCES,IDAHO FALLS,ID,83402,5755 SOUTH YELLOWSTONE HIGHWAY,BONNEVILLE,43.44,-112.07,Other,45003.78
1008253,Simco Road Regional Landfill,Mayfield,ID,83716,16415 NW Waste Site Drive,ELMORE,43.26,-115.9,Waste,50488
1006296,"Glanbia Foods, Inc.",Gooding,ID,83301,1728 South 2300 East,GOODING,42.95,-114.63,Other,55968.81
1000615,ConAgra Foods Lamb Weston Twin Falls,Twin Falls,ID,83301,856 Russet Street,TWIN FALLS,42.55,-114.48,Other,57426.88
1004740,BASIC AMERICAN FOODS,BLACKFOOT,ID,83221,415 W. COLLINS RD.,BINGHAM,43.2,-112.38,Other,58362.68
1000244,Bennett Mountain Power Project,Mountain Home,ID,83647,2750 NE Industrial Way,Elmore,43.15,-115.67,Power Plants,59583.28
1007264,PACIFIC ETHANOL MAGIC VALLEY LLC,BURLEY,ID,83318,2600 WASHINGTON AVENUE,CASSIA,42.52,-113.82,Other,66551.5
1004325,"MICRON TECHNOLOGY, INC.",BOISE,ID,83707,8000 SOUTH FEDERAL WAY,ADA,43.53,-116.14,Other,81598.29
1006763,FIGHTING CREEK FARM LANDFILL,COEUR D\ALENE,ID,83814,22089 S HWY 95,KOOTENAI,47.53,-116.93,Waste,88083.15
1000783,Pickles Butte Sanitary Landfill,Nampa,ID,83686,15500 Missouri Ave,CANYON,43.49,-116.7,Waste,92777.25
1004781,Gas Transmission Northwest Pipeline Athol CS#5,ATHOL,ID,83801,2244 EAST SEASONS ROAD,KOOTENAI,47.92,-116.76,Petroleum and Natural Gas Systems,93135.6
1001154,AGRIUM US INC,SODA SPRINGS,ID,83276,3010 CONDA ROAD,CARIBOU,42.74,-111.54,Chemicals,110181.12
1003446,Ada County Solid Waste Management,Boise,ID,83714,10300 Seaman's Gulch Road,ADA COUNTY,43.71,-116.28,Waste,113222.42
1000120,Evander Andrews Power Complex,Mountain Home,ID,83647,1862 NW Mashburn Road,Elmore,43.18,-115.73,Power Plants,114454.68
1005008,Gas Transmission Northwest Pipeline Sandpoint CS#4,SANDPOINT,ID,83864,237 SAMUELS ROAD,BONNER COUNTY,48.44,-116.49,Petroleum and Natural Gas Systems,115831.57
1005035,JR SIMPLOT COMPANY DON SIDING COMPLEX,POCATELLO,ID,83204,1150 W. HIGHWAY 30,BANNOCK,42.91,-112.52,Chemicals,117943.92
1005712,AMALGAMATED SUGAR CO LLC,TWIN FALLS,ID,83301,2320 ORCHARD DR. E.,TWIN FALLS COUNTY,42.53,-114.44,Minerals,268434.22
1001352,"Rathdrum Power, LLC",RATHDRUM,ID,83858,9924 WEST LANCASTER ROAD,Kootenai,47.79,-116.92,Power Plants,503148.84
1007943,P4 PRODUCTION L L C,SODA SPRINGS,ID,83276,1853 HIGHWAY 34,CARIBOU COUNTY,42.69,-111.59,Chemicals,535648.36
1007379,Langley Gulch Power Plant,New Plymouth,ID,83655,3806 Highway 30 South,Payette,43.9,-116.82,Power Plants,537860.56
1010659,Century Castings Corporation,Belleville,IL,62226,1300 North Illinois Street,ST. CLAIR COUNTY,38.53,-89.98,Metals,130.5
1007127,OXBOW MIDWEST CALCINING LLC,LEMONT,IL,60439,12308 S. NEW AVE.,COOK,41.66,-88.04,Petroleum and Natural Gas Systems,677.35
1007076,Hamiliton Sunstrand,Rockford,IL,61125,2421 11th street,WINNEBAGO COUNTY,42.24,-89.07,Other,992.6
1001168,MEPI Gt Facility,JOPPA,IL,62953,2200 PORTLAND ROAD,Massac,37.22,-88.87,Power Plants,1055.1
1003509,CHAIN OF ROCKS RECYCLING & DISPOSAL,GRANITE CITY,IL,62040,3399 WEST CHAIN OF ROCKS ROAD,MADISON,38.75,-90.16,Waste,1308.25
1006285,Quad Cities Landfill Phase 1&2/3,MILAN,IL,61264,13606 KNOXVILLE RD,ROCK ISLAND,41.38,-90.51,Waste,1557.5
1007047,LAND AND LAKES CO,CHICAGO,IL,60633,2000 EAST 122ND STREET,COOK,41.68,-87.57,Waste,2244.25
1006418,KANKAKEE RDF,CHEBANSE,IL,60922,6259 S RTE 45/52,IROQUOIS,41.03,-87.87,Waste,2307.34
1004311,Modern Landfill,BELLEVILLE,IL,62223,3521 CENTERVILLE AVE,ST. CLAIR COUNTY,38.49,-90.03,Waste,2330.05
1004353,BELLEVILLE LANDFILL,BELLEVILLE,IL,62220,2381 PARK ROAD,SAINT CLAIR,38.49,-90.01,Waste,2499
1001683,Gateway Mine,Coulterville,IL,62237,13101 11 Zeigler Road,RANDOLPH COUNTY,38.16,-89.62,Other,2773.25
1007077,Hamilton Sundstrand - plant 6,Rockford,IL,61125,4747 Harrison ave,WINNEBAGO COUNTY,42.24,-89.03,Other,3148.29
1007201,Fisk,CHICAGO,IL,60608,1111 W CERMAK RD,Cook,41.85,-87.65,Power Plants,3622.64
1007701,ENVIRONTECH LANDFILL,MORRIS,IL,60450,1800 ASHLEY ROAD,GRUNDY,41.37,-88.41,Waste,4053.25
1003744,BEECHER LANDFILL,BEECHER,IL,60401,1055 W GOODENOW RD,WILL,41.38,-87.64,Waste,4249.75
1000169,Raccoon Creek Power Plant,FLORA,IL,62839,676 CYPRESS DRIVE,Clay,38.7,-88.54,Power Plants,5245.73
1007209,Kinmundy Power Plant,PATOKA,IL,62875,2816 KINOKA ROAD,Marion,38.76,-89.01,Power Plants,5427.98
1006289,CONGRESS DEVELOPMENT CO LANDFILL,HILLSIDE,IL,60162,4100 W FRONTAGE RD,COOK,41.87,-87.89,Waste,5747
1006204,TAZEWELL RECYCLING & DISPOSAL FACILITY,EAST PEORIA,IL,61611,3550 E WASHINGTON ST,TAZEWELL,40.68,-89.51,Waste,5860.61
1006744,Wheatland Prairie Recycling and Disposal Facility,Plainfield,IL,60585,25244 W. 111th Street,WILL,41.68,-88.24,Waste,5890.9
1011886,Gateway North Mine,Coulterville,IL,62237,12968 State Route 13,RANDOLPH,38.18,-89.62,Other,8897.95
1003588,LAKE LANDFILL,NORTHBROOK,IL,60062,1300 WILLOW RD,COOK,42.11,-87.81,Waste,9166.8
1007589,ENVIROFIL OF ILLNOIS INC,MACOMB,IL,61455,13998 EAST 1400TH STREET,MCDONOUGH,40.48,-90.64,Waste,9227.55
1005756,"Calumet Energy Team, LLC",CHICAGO,IL,60617,11653 S TORRENCE AVE,Cook,41.68,-87.56,Power Plants,11103.31
1002091,Litchfield-Hillsboro Landfill,LITCHFIELD,IL,62056,2782 LANDFILL TRL,MONTGOMERY,39.17,-89.62,Waste,11667.5
1007633,MALLARD LAKE LANDFILL,HANOVER PARK,IL,60133,26 W 580 SCHICK RD,DUPAGE COUNTY,41.95,-88.14,Waste,13542.05
1008115,LAND AND LAKES CO,DOLTON,IL,60419,138TH ST AND COTTAGE GROVE AVE,COOK,41.63,-87.6,Waste,13940
1002194,Mondelez Global LLC,CHICAGO,IL,60629,7300 SOUTH KEDZIE AVENUE,COOK,41.76,-87.7,Other,14450.1
1008012,CID RECYCLING & DISPOSAL FACILITY,CALUMET CITY,IL,60409,,COOK,41.64,-87.57,Waste,15199.7
1002096,SANGAMON VALLEY LANDFILL INC,SPRINGFIELD,IL,62707,2565 SANDHILL RD,SANGAMON,39.86,-89.61,Waste,15203.15
1003567,JOHNS MANVILLE,ROCKDALE,IL,60436,2151 WEST CHANNAHON ROAD,WILL COUNTY,41.5,-88.14,Other,15220.98
1001732,JOHN DEERE HARVESTER WORKS,EAST MOLINE,IL,61244,1100 13TH AVE,ROCK ISLAND,41.53,-90.44,Other,15240.89
1006207,WM of IL - Greene Valley RDF,Naperville,IL,60565,9 S 610 Greene Road,DUPAGE,41.73,-88.08,Waste,15664.07
1002493,SETTLERS HILL RDF/MIDWAY LANDFILL,BATAVIA,IL,60510,1031 EAST FABYAN PARKWAY,KANE,41.87,-88.29,Waste,16244.47
1000631,HONEYWELL INTERNATIONAL INC,METROPOLIS,IL,62960,2768 US HIGHWAY 45 NORTH,MASSAC,37.17,-88.76,Chemicals,16423.19
1004992,VECTOR PIPELINE LP Joliet,ELWOOD,IL,60421,21411 SCHWEITZER RD,WILL,41.46,-88.13,Petroleum and Natural Gas Systems,16748.75
1003071,TRUNKLINE GAS CO - JOHNSONVILLE,JOHNSONVILLE,IL,62850,,WAYNE,38.49,-88.55,Petroleum and Natural Gas Systems,17351.77
1004937,ANR Pipeline Sandwich CS,SANDWICH,IL,60548,6650 SANDY BLUFF RD,KENDALL COUNTY,41.62,-88.58,Petroleum and Natural Gas Systems,17387.31
1001717,OLIN CORPORATION - WINCHESTER,EAST ALTON,IL,62024,600 POWDER MILL ROAD,MADISON COUNTY,38.9,-90.1,Other,18209.03
1003757,"Amsted Rail Company, Inc.",Granite City,IL,62040,1700 Walnut Street,MADISON,38.7,-90.16,Metals,19262.13
1006190,NAVISTAR INC,MELROSE PARK,IL,60160,10400 WEST NORTH AVENUE,COOK COUNTY,41.91,-87.88,Other,19474.81
1000264,Goose Creek Power Plant,MONTICELLO,IL,61856,760 EAST 2150 NORTH ROAD,Piatt,40.11,-88.6,Power Plants,19976.92
1001354,Cordova Energy Company,CORDOVA,IL,61242,24712 192ND AVE NORTH,Rock Island,41.71,-90.28,Power Plants,20222.58
1011137,ANR Pipeline Woodstock CS,Woodstock,IL,60098,15313 West South Street Road,MCHENRY,42.29,-88.5,Petroleum and Natural Gas Systems,21389.78
1003473,TC INDUSTRIES INC,CRYSTAL LAKE,IL,60012,3703 SOUTH ROUTE 31,MCHENRY,42.28,-88.29,Other,21582.97
1002814,ROCK ISLAND ARSENAL,ROCK ISLAND,IL,61299,1 Rock Island Arsenal,ROCK ISLAND,41.52,-90.54,Other,21724.34
1003995,GPLC JOLIET SALES,Joliet,IL,60410,,WILL,41.45,-88.18,Petroleum and Natural Gas Systems,22715.74
1002094,ADS/MCLEAN COUNTY LANDFILL,BLOOMINGTON,IL,61704,2105 W OAKLAND AVE,MCLEAN,40.47,-89.04,Waste,23065.6
1011462,W. R. Grace & Co.,Chicago,IL,60629,4099 W. 71st. Street,COOK,41.76,-87.72,Chemicals,23070.86
1008652,Nicor Gas Troy Grove,Mendota,IL,61342,169 N 36th Road,LA SALLE,41.45,-89.13,Petroleum and Natural Gas Systems,23581.03
1011249,Kraft Heinz Foods Company,Champaign,IL,61821,1701 W. Bradley Ave.,CHAMPAIGN,40.13,-88.27,Other,23974.46
1012111,SMITHFIELD FARMLAND CORP-MONMOUTH,MONMOUTH,IL,61462,1220 N 6TH STREET,WARREN COUNTY,40.93,-90.64,Other,24190.31
1005574,Northwestern Memorial Hospital,Chicago,IL,60611,251 E Huron Street,COOK,41.89,-87.62,Other,24268.21
1004260,Pactiv LLC,BOLINGBROOK,IL,60440,460 GIBRALTER DR,WILL,41.69,-88.05,Other,24533.21
1006251,FIVE OAKS RECYCLING & DISPOSAL FACILITY,TAYLORVILLE,IL,62568,890 E1500N RD,CHRISTIAN,39.56,-89.37,Waste,24663.13
1003842,SABIC Innovative Plastics US LLC,OTTAWA,IL,61350,2148 NORTH 2753RD ROAD,LA SALLE,41.33,-88.76,Other,24753.86
1005197,PROGRESS RAIL LOCOMOTIVE INC,MCCOOK,IL,60525,9301 WEST 55TH STREET,COOK,41.8,-87.84,Other,25014.93
1002090,LANDCOMP LANDFILL,OTTAWA,IL,61350,2840  E. 13TH RD.,LA SALLE,41.34,-88.91,Waste,25273.8
1001290,ILLINOIS STATE UNIVERSITY,NORMAL,IL,61790,100 S. UNIVERSITY ST.,MCLEAN,40.51,-88.99,Other,25449.2
1009927,Chicago White Metal Castings Inc,Bensenville,IL,60106,649 N Route 83,DUPAGE,41.74,-87.99,Metals,25925.88
1003126,TRUNKLINE GAS CO - TUSCOLA,TUSCOLA,IL,61953,927 N CO RD 800 E,DOUGLAS,39.79,-88.32,Petroleum and Natural Gas Systems,26344.47
1000286,Naval Station - Great Lakes,Great Lakes,IL,60088,"310 B Street, Bldg. 1H",LAKE,42.31,-87.83,Other,26905.95
1005287,LOYOLA UNIVERSITY MEDICAL CENTER,MAYWOOD,IL,60153,2160 S FIRST AVE,COOK,41.86,-87.84,Other,27516.8
1005292,STEPAN CO,ELWOOD,IL,60421,22500 WEST MILLSDALE ROAD,WILL COUNTY,41.44,-88.16,Chemicals,27561.8
1003743,DES PLAINES LANDFILL,DES PLAINES,IL,60016,9800 W. CENTRAL ROAD,COOK,42.07,-87.88,Waste,27732
1004002,MGT Potomac 2118,Potomac,IL,61865,27385 N. Road 620 East,VERMILION COUNTY,40.36,-87.83,Petroleum and Natural Gas Systems,28925.68
1004522,NORTHWESTERN UNIVERSITY CHICAGO CAMPUS,CHICAGO,IL,60611,410 E HURON,COOK,41.9,-87.62,Other,28976.14
1010611,"JAMES HARDIE BUILDING PRODUCTS, INC. (PERU)",PERU,IL,61354,17 UNYTITE DRIVE,LASALLE COUNTY,41.37,-89.14,Minerals,29913.09
1004769,ANR Pipeline New Windsor CS,NEW WINDSOR,IL,61465,296 NORTH 600 AVE,MERCER,41.21,-90.44,Petroleum and Natural Gas Systems,30728.51
1010538,"REG Seneca, LLC",Seneca,IL,61360,614 Shipyard Road,LA SALLE,41.31,-88.59,Chemicals,30871.18
1002419,"NGPL Station 311 Hammond, IL",Hammond,IL,61929,586 E US Highway 36 - Box 157,MOULTRIE,39.79,-88.59,Petroleum and Natural Gas Systems,30994.61
1000096,Southeast Chicago Energy Project,CHICAGO,IL,60617,3141 EAST 96TH ST,Cook,41.72,-87.54,Power Plants,31069.23
1001122,Interstate,SPRINGFIELD,IL,62707,3570 RIDGELY ROAD,Sangamon,39.82,-89.59,Power Plants,31088.23
1006664,Solvay USA,CHICAGO HEIGHTS,IL,60411,1020 STATE ST,COOK,41.51,-87.62,Chemicals,31352.53
1003268,ALTON STEEL COMPANY,ALTON,IL,62002,#5 CUT ST.,MADISON COUNTY,38.88,-90.15,Metals,32031.84
1009616,"Fiberteq, LLC",Danville,IL,61834,3650 Southgate Drive,VERMILION,40.11,-87.54,Minerals,32809.08
1002092,Blue Mound Compressor Station,Blue Mound,IL,62513,2484 N 1400 E Rd,CHRISTIAN COUNTY,39.71,-89.27,Petroleum and Natural Gas Systems,33926.42
1003627,LEE COUNTY LANDFILL,DIXON,IL,61021,1214 S BATAAN RD,LEE,41.73,-89.29,Waste,34299.91
1008735,FINKL & SONS CO,CHICAGO,IL,60619,1355 E 93RD ST,COOK,41.73,-87.59,Metals,35031.89
1002614,SOLAE CO GIBSON,GIBSON CITY,IL,60936,124 SOUTH ROUTE 47,FORD,40.61,-88.18,Other,35871.66
1005076,BUNGE OIL,BRADLEY,IL,60915,885 N KINZIE AVE,KANKAKEE,41.15,-87.85,Other,36285.76
1007782,VVF ILLINOIS SERVICES LLC,MONTGOMERY,IL,60538,2000 AUCUTT ROAD,KENDALL,41.73,-88.37,Chemicals,37572.31
1000356,BASF Corporation,KANKAKEE,IL,60901,2525 SOUTH KENSINGTON ROAD,KANKAKEE,41.09,-87.88,Chemicals,37865.1
1000336,Koppers Inc. Stickney Plant,Cicero,IL,60804,3900 South Laramie Avenue,COOK,41.82,-87.75,Chemicals,38197.46
1004322,Nicor Gas Ancona,STREATOR,IL,61364,28512 N. 100 East Rd.,LIVINGSTON COUNTY,41.04,-88.91,Petroleum and Natural Gas Systems,38300.31
1004033,INCOBRASA INDUSTRIES LTD,GILMAN,IL,60938,540 EAST US HIGHWAY 24,IROQUOIS COUNTY,40.76,-88.01,Other,38383.86
1001380,"Dynegy Energy Lee II, LLC",DIXON,IL,61021,1674 RED BRICK RD,Lee,41.83,-89.41,Power Plants,38996.26
1001316,"ENERGY SYSTEMS GROUP, LLC- North Chicago Energy Center",NORTH CHICAGO,IL,60064,"3001  GREEN BAY RD, Bldg 195",LAKE,42.31,-87.86,Power Plants,39156.36
1001336,VANTAGE OLEOCHEMICALS,CHICAGO,IL,60609,4650 S. RACINE AVE.,COOK,41.81,-87.66,Chemicals,39841.1
